Tm,Tr,Tc,test#1,test#2,test#3,test#4,test#5,test#6,test#7,test#8,test#9,test#10,MIN Kernel Time,GFLOPS
6,11,5,269.486,268.526,262.039,262.05,261.951,262.022,261.248,253.116,245.349,242.518,242.518,0.5534340873667108
6,11,6,223.806,220.25,213.429,213.796,214.209,213.542,213.618,213.407,213.425,213.8,213.407,0.6289284231538796
6,11,7,253.537,245.857,244.943,245.8,245.266,244.766,244.77,251.93,245.134,248.572,244.766,0.5483511925675952
6,11,8,192.958,185.416,185.308,184.774,184.416,185.141,184.918,184.23,184.433,184.278,184.23,0.7285335070292569
6,11,9,205.355,212.745,213.355,205.579,206.689,207.185,208.147,207.932,212.439,215.553,205.355,0.6535887998831292
6,11,10,226.411,227.91,234.42,235.766,226.685,226.091,226.215,232.848,226.147,226.183,226.091,0.5936447182771538
6,11,11,249.856,247.626,258.412,247.878,247.771,246.988,247.059,247.249,247.052,247.517,246.988,0.5434180122111195
6,11,12,268.428,267.842,268.259,274.718,269.05,268.305,267.816,267.841,275.499,267.903,267.816,0.5011564955043761
6,11,13,289.29,289.072,296.266,288.989,289.547,289.471,299.432,301.547,288.708,288.683,288.683,0.46493118056830507
6,11,14,312.256,309.568,310.171,350.828,332.412,313.266,317.199,310.898,310.959,310.317,309.568,0.43356460616084347
6,11,15,331.562,331.235,331.337,331.403,331.843,331.233,330.912,332.038,331.116,338.079,330.912,0.40559945846629925
6,11,16,196.161,184.768,185.444,194.711,195.458,191.379,188.196,188.504,187.864,187.262,184.768,0.7264121925874611
6,12,4,227.13,220.354,220.732,219.161,219.01,219.726,218.934,219.261,220.289,219.885,218.934,0.6130510930234683
6,12,5,264.965,264.888,266.333,264.583,265.586,264.615,264.872,264.789,282.461,278.451,264.583,0.5072802409829807
6,12,6,235.086,236.042,235.582,236.523,233.104,239.134,233.426,233.12,232.818,233.032,232.818,0.5764920581741961
6,12,7,271.981,267.48,267.019,274.272,273.783,266.996,268.356,267.076,273.747,274.72,266.996,0.5026956508711742
6,12,8,201.484,201.465,201.265,201.857,207.606,201.544,201.109,201.973,208.359,201.715,201.109,0.6673879736859115
6,12,9,224.118,223.896,224.009,230.923,223.912,223.885,228.908,226.359,233.605,234.564,223.885,0.5994940616834535
6,12,10,252.252,248.998,251.201,247.411,247.633,260.644,266.903,261.349,261.016,260.978,247.411,0.5424889273314445
6,12,11,285.798,284.639,284.088,283.437,273.111,273.821,272.589,272.841,271.063,272.809,271.063,0.4951532595743425
6,12,12,301.795,295.974,300.515,297.091,297.056,299.63,292.429,292.337,292.744,299.599,292.337,0.4591198787700496
6,12,13,315.436,315.406,315.982,316.848,315.378,316.478,315.314,315.426,316.111,315.586,315.314,0.42566371299720274
6,12,14,338.759,338.483,338.475,338.201,339.173,348.568,345.197,342.895,340.36,341.892,338.201,0.39685786854562816
6,12,15,364.596,364.637,364.579,366.784,367.156,364.835,360.923,371.261,361.124,361.151,360.923,0.3718735796832011
6,12,16,210.935,202.02,202.915,203.912,203.109,211.766,203.406,203.094,203.89,210.402,202.02,0.664378417978418
6,13,4,247.004,237.204,237.686,236.951,236.931,236.749,237.015,237.135,237.783,237.716,236.749,0.5669199363038492
6,13,5,292.378,286.576,293.688,286.55,286.618,286.546,296.068,297.066,287.188,286.595,286.546,0.4683985398504953
6,13,6,261.125,252.602,252.235,252.284,252.113,252.042,252.214,252.839,251.846,252.279,251.846,0.5329357146827823
6,13,7,301.983,296.448,289.383,288.88,296.371,289.268,295.612,289.615,289.319,289.171,288.88,0.4646141235114927
6,13,8,217.943,218.454,218.005,219.34,218.187,217.531,217.714,218.329,219.131,217.651,217.531,0.617005061347578
6,13,9,253.721,243.063,242.613,250.275,242.941,244.126,242.933,242.889,242.894,242.414,242.414,0.5536715206217463
6,13,10,267.482,267.764,281.08,287.597,281.033,281.849,281.329,281.146,281.409,280.781,267.482,0.5017822806768305
6,13,11,307.261,307.4,306.92,307.235,307.9,307.054,307.001,297.68,296.944,302.746,296.944,0.45199676706719105
6,13,12,327.675,316.67,323.358,317.523,316.822,323.092,317.316,316.968,316.892,316.999,316.67,0.4238409953579436
6,13,13,351.125,341.165,341.83,341.444,352.268,351.469,341.815,341.963,342.041,341.423,341.165,0.3934100156815617
6,13,14,383.611,375.199,368.318,368.991,369.759,369.619,369.255,369.791,380.014,371.896,368.318,0.3644071916115965
6,13,15,391.189,390.609,391.27,390.642,391.134,390.517,391.29,391.15,398.418,390.538,390.517,0.34369240775689663
6,13,16,218.693,223.492,218.049,218.572,219.596,218.921,218.149,218.789,218.53,218.377,218.049,0.6155392962132364
6,14,4,262.227,254.779,255.158,255.933,254.943,254.881,255.868,255.019,255.78,264.968,254.779,0.5268005918855165
6,14,5,311.698,311.718,312.478,321.302,319.739,316.163,308.917,309.149,308.813,310.749,308.813,0.43462460453413554
6,14,6,272.467,277.651,271.144,271.719,271.476,271.164,278.728,271.029,271.124,271.08,271.029,0.49521537547642497
6,14,7,323.956,311.456,311.083,310.821,311.672,310.801,311.17,312.025,310.815,312.433,310.801,0.43184458222463895
6,14,8,234.335,234.392,252.212,245.808,251.299,245.123,247.149,248.568,242.574,264.368,234.335,0.5727600571830926
6,14,9,282.133,285.526,274.854,278.604,261.158,279.426,273.439,274.716,273.2,263.736,261.158,0.5139330520221476
6,14,10,299.149,301.226,289.55,288.392,288.73,287.563,288.176,294.931,294.683,294.967,287.563,0.46674199392828697
6,14,11,326.096,327.263,320.751,314.313,315.237,314.875,314.163,315.04,314.441,315.279,314.163,0.4272232185203222
6,14,12,364.411,366.907,365.157,351.945,351.992,341.361,341.339,341.204,360.01,361.69,341.204,0.3933650484753989
6,14,13,376.468,366.985,367.074,367.33,367.042,378.573,379.856,368.207,375.195,367.75,366.985,0.36573082823548647
6,14,14,403.727,394.594,395.927,394.065,394.029,394.63,402.361,394.752,394.09,402.697,394.029,0.34062906029759227
6,14,15,430.376,428.096,420.928,421.217,428.401,425.096,423.956,426.94,426.907,426.842,420.928,0.31886148700015204
6,14,16,237.613,261.829,257.92,249.575,247.592,250.012,248.071,247.649,248.746,241.254,237.613,0.5648585220505612
6,15,4,274.986,273.936,274.28,273.992,273.91,273.684,273.424,274.819,273.829,274.229,273.424,0.49087764058751243
6,15,5,332.994,333.711,331.006,330.836,330.654,331.303,330.703,331.023,331.262,330.763,330.654,0.40591593629594686
6,15,6,293.734,293.793,290.047,297.276,290.376,290.398,290.015,290.427,290.304,297.141,290.015,0.4627958140096203
6,15,7,344.253,354.211,359.626,352.27,352.567,351.804,354.111,352.45,353.179,354.318,344.253,0.389881070026986
6,15,8,263.969,255.293,254.304,253.494,253.142,253.899,252.964,253.85,254.186,252.779,252.779,0.5309686643273374
6,15,9,280.471,285.029,283.787,282.369,279.338,280.071,279.454,288.424,279.07,280.341,279.07,0.4809464578779518
6,15,10,316.584,307.679,308.211,307.867,308.025,308.683,311.995,311.166,309.212,311.749,307.679,0.43622648279538095
6,15,11,339.229,349.725,341.876,339.436,336.516,336.446,336.712,336.701,344.584,337.719,336.446,0.3989279943884011
6,15,12,376.662,371.718,365.072,365.093,365.495,364.732,371.602,365.821,372.295,365.666,364.732,0.3679899981356174
6,15,13,395.164,393.678,397.343,394.092,394.469,401.451,394.27,394.255,393.555,394.253,393.555,0.3410393159787069
6,15,14,424.37,422.329,422.84,424.541,446.665,455.594,455.699,461.458,434.117,428.858,422.329,0.31780372174300126
6,15,15,454.653,456.852,454.852,457.924,455.657,458.009,455.601,456.611,462.912,454.989,454.653,0.2952091551139
6,15,16,257.982,258.739,255.782,259.295,254.407,256.25,254.972,254.661,253.84,263.754,253.84,0.5287493224078159
6,16,4,145.952,146.296,146.19,146.021,154.534,148.628,147.161,149.182,146.273,153.119,145.952,0.9196018417013814
6,16,5,184.021,176.859,176.137,176.094,183.21,190.382,196.738,190.278,190.277,196.285,176.094,0.7621936465751247
6,16,6,167.417,167.5,167.378,167.388,167.675,172.985,158.43,155.565,155.597,155.298,155.298,0.8642592177619803
6,16,7,179.039,178.896,178.26,178.347,178.098,178.794,178.258,178.209,185.714,179.083,178.098,0.753617266898
6,16,8,141.656,134.306,134.965,142.078,134.579,134.112,141.302,134.503,134.917,134.884,134.112,1.0007883560009545
6,16,9,149.659,150.014,149.688,157.375,149.562,149.835,149.687,149.514,150.149,158.798,149.514,0.897693379884158
6,16,10,174.909,164.711,172.244,164.997,164.614,171.278,164.594,165.267,164.743,164.758,164.594,0.8154472702528647
6,16,11,179.919,179.835,179.866,179.914,180.48,180.367,180.609,189.399,189.829,179.532,179.532,0.7475977987211194
6,16,12,204.792,194.982,201.803,194.971,194.866,201.537,194.928,195.196,202.577,202.263,194.866,0.688769349193805
6,16,13,210.153,210.205,210.325,210.176,210.207,210.249,209.824,210.138,210.275,210.271,209.824,0.6396681409181028
6,16,14,225.252,225.514,225.364,225.422,225.648,225.345,226.02,225.287,225.636,232.662,225.252,0.5958558769733454
6,16,15,240.607,240.973,240.574,240.475,240.646,240.617,253.971,240.797,241.034,240.638,240.475,0.558135889385591
6,16,16,135.02,134.478,134.721,134.315,134.117,134.492,134.383,135.416,134.697,142.091,134.117,1.0007510457287294
7,4,4,147.595,160.885,148.86,148.92,155.413,148.266,155.118,147.907,148.116,155.472,147.595,0.9093650055896202
7,4,5,185.443,185.823,178.644,178.737,178.871,179.095,178.488,185.631,178.732,178.564,178.488,0.7519705974631348
7,4,6,157.255,164.519,157.34,157.269,157.01,156.774,163.85,164.118,157.196,157.446,156.774,0.8561223672292599
7,4,7,188.83,180.095,179.863,179.976,180.08,182.093,187.206,180.637,180.892,179.985,179.863,0.7462220023017518
7,4,8,137.335,135.54,135.732,135.677,135.598,136.471,135.904,135.568,135.894,135.427,135.427,0.9910706727609709
7,4,9,151.137,166.367,151.131,151.571,158.291,151.482,151.655,158.508,151.06,150.954,150.954,0.88912998661844
7,4,10,166.44,168.023,166.077,167.144,180.686,177.548,168.676,180.003,174.273,179.682,166.077,0.808165658098352
7,4,11,181.7,182.58,181.833,181.868,182.158,182.134,182.173,181.768,182.926,181.836,181.7,0.7386776444689047
7,4,12,206.365,198.184,197.171,204.594,205.41,197.3,206.445,197.143,197.547,197.152,197.143,0.6808140689753124
7,4,13,221.937,219.434,213.083,219.919,212.483,212.771,212.472,212.902,213.073,219.71,212.472,0.6316960728943107
7,4,14,241.036,241.216,227.773,227.91,228.748,227.895,236.011,234.473,235.312,239.051,227.773,0.5892609220583651
7,4,15,255.12,243.568,243.53,243.512,243.52,243.129,266.815,262.652,262.626,262.636,243.129,0.5520432692109951
7,4,16,144.557,143.963,150.795,145.404,143.738,144.696,151.247,152.236,136.129,136.15,136.129,0.9859598469099162
7,5,4,183.927,183.927,183.562,183.581,190.962,183.87,183.743,183.819,183.594,183.798,183.562,0.7311847114326495
7,5,5,222.161,229.376,222.282,222.522,229.933,222.188,222.093,229.689,222.22,222.141,222.093,0.604331194589654
7,5,6,195.439,195.619,195.425,195.599,195.497,204.025,195.563,195.823,204.824,195.367,195.367,0.6870030660244566
7,5,7,234.043,224.222,224.256,233.653,224.359,224.237,224.109,230.875,224.37,231.855,224.109,0.5988948591979796
7,5,8,184.418,168.758,168.778,168.837,168.826,168.91,168.775,168.898,168.786,168.901,168.758,0.795326609701466
7,5,9,196.112,195.473,188.375,188.457,194.962,188.96,188.634,188.419,188.426,188.468,188.375,0.7125028692767087
7,5,10,207.948,207.797,207.744,214.987,207.343,207.334,207.578,207.302,207.704,214.605,207.302,0.6474502320286345
7,5,11,227.841,226.708,226.861,226.991,226.913,226.833,234.345,233.729,234.19,233.818,226.708,0.5920290770506554
7,5,12,246.046,246.14,246.567,246.209,246.001,246.14,246.256,245.995,252.586,254.0,245.995,0.545611609992073
7,5,13,266.668,265.142,291.592,279.058,280.159,278.537,265.712,266.891,265.296,265.102,265.102,0.5062871196746913
7,5,14,284.341,284.602,293.05,284.693,286.09,285.435,285.42,284.211,285.737,298.612,284.211,0.47224677440352414
7,5,15,303.398,303.923,303.47,303.73,304.165,303.814,314.115,316.006,303.47,304.356,303.398,0.44238171642528956
7,5,16,172.992,169.649,172.302,170.075,180.668,170.779,184.38,170.08,171.829,169.991,169.649,0.7911495381640918
7,6,4,165.437,165.232,172.389,172.772,165.281,165.634,172.329,172.509,172.829,187.928,165.232,0.8122986346470418
7,6,5,217.911,215.783,215.913,215.832,215.864,215.733,200.912,200.643,199.883,212.861,199.883,0.6714814566521414
7,6,6,180.932,187.778,188.594,176.445,176.765,176.746,176.852,176.397,176.894,177.945,176.397,0.7608844141340272
7,6,7,203.357,202.761,202.838,203.011,203.329,202.742,202.927,201.937,203.298,203.787,201.937,0.6646514903162868
7,6,8,162.652,152.557,152.201,152.527,152.428,152.386,152.367,159.653,152.46,152.275,152.201,0.8818452441179756
7,6,9,169.648,169.7,169.266,169.594,169.645,169.334,169.312,169.762,185.063,169.296,169.266,0.7929396807391915
7,6,10,194.364,186.777,187.559,186.745,187.076,186.81,210.069,205.977,196.481,187.904,186.745,0.7187219363302899
7,6,11,206.537,205.59,206.591,206.768,205.123,204.337,211.282,203.915,204.318,204.076,203.915,0.6582042910036046
7,6,12,228.853,228.22,221.921,221.426,221.538,221.266,221.549,221.775,221.543,221.595,221.266,0.6065899324794591
7,6,13,247.202,239.202,238.807,238.462,238.485,238.603,238.739,238.528,238.356,246.598,238.356,0.5630977529409791
7,6,14,257.984,256.205,257.988,257.37,262.263,256.41,256.185,255.645,256.711,256.504,255.645,0.5250160496000312
7,6,15,273.529,273.043,273.334,273.089,292.762,286.242,287.038,287.547,280.743,276.54,273.043,0.49156260369245874
7,6,16,155.879,161.961,161.665,155.203,156.172,163.152,163.709,154.932,156.425,154.208,154.208,0.8703681261672546
7,7,4,192.307,192.441,192.581,205.476,192.763,198.824,193.27,192.819,192.647,192.864,192.307,0.6979346981649134
7,7,5,233.618,234.001,234.166,234.512,232.427,239.811,232.235,232.507,239.858,232.489,232.235,0.5779392770254268
7,7,6,216.63,204.976,205.63,205.136,212.082,204.868,205.637,218.968,204.717,204.822,204.717,0.6556257076842665
7,7,7,245.855,235.143,235.945,235.221,236.056,235.184,250.242,235.609,235.288,235.987,235.143,0.570791935120331
7,7,8,177.636,177.97,177.014,184.144,177.523,177.461,177.29,177.384,177.457,182.719,177.014,0.7582322754132441
7,7,9,207.365,197.53,210.008,212.203,202.462,198.566,198.126,198.297,201.474,198.993,197.53,0.6794802207259656
7,7,10,220.031,218.144,218.537,219.675,219.069,218.618,217.554,219.89,219.796,224.61,217.554,0.6169398310304568
7,7,11,239.254,237.447,244.541,245.293,237.748,237.555,237.584,237.202,244.791,245.11,237.202,0.5658372526369929
7,7,12,265.258,257.909,257.663,257.408,257.289,257.708,257.723,265.154,265.483,257.733,257.289,0.5216613535751626
7,7,13,277.485,284.91,277.717,277.397,277.759,283.995,278.18,277.762,278.166,279.647,277.397,0.4838470783750365
7,7,14,298.421,305.996,297.58,307.543,305.051,305.351,298.439,298.46,297.908,297.913,297.58,0.45103074131326026
7,7,15,318.425,318.086,325.213,325.469,324.946,325.277,324.527,325.851,325.187,325.672,318.086,0.4219542136403362
7,7,16,187.525,178.346,191.625,178.264,184.833,186.511,177.946,178.47,178.43,205.315,177.946,0.7542610005282502
7,8,4,158.574,154.415,154.449,155.818,154.583,154.312,154.84,155.134,155.357,155.526,154.312,0.8697815335165119
7,8,5,187.915,188.363,179.587,180.327,180.176,180.557,179.938,179.552,180.496,180.0,179.552,0.7475145250400999
7,8,6,157.619,165.78,158.562,158.887,159.197,159.34,157.25,156.74,163.106,163.968,156.74,0.8563080770703074
7,8,7,182.38,179.48,179.407,180.304,179.543,179.467,179.36,179.671,179.605,179.482,179.36,0.748314719000892
7,8,8,135.157,135.873,135.629,135.646,135.609,136.052,142.117,135.407,135.44,142.269,135.157,0.9930505116272187
7,8,9,150.727,150.956,151.051,150.769,150.645,157.471,150.582,150.855,150.8,151.203,150.582,0.8913265064881593
7,8,10,168.365,166.503,194.737,185.892,174.572,174.475,174.457,174.535,174.699,174.772,166.503,0.8060979561929816
7,8,11,190.733,190.39,190.51,190.628,190.783,190.683,190.856,188.907,185.212,182.595,182.595,0.735056973082505
7,8,12,198.77,198.048,198.898,200.036,199.058,199.999,198.463,199.158,199.349,198.647,198.048,0.6777030214897399
7,8,13,212.738,211.916,212.527,211.856,224.42,211.87,211.661,222.214,224.714,211.418,211.418,0.6348453206444106
7,8,14,235.527,226.976,234.614,233.525,227.277,227.188,226.968,234.741,235.022,226.863,226.863,0.5916245840000353
7,8,15,242.635,242.35,242.403,242.425,248.918,282.02,272.017,262.006,246.253,247.18,242.35,0.5538177346812462
7,8,16,136.355,135.738,135.889,135.352,135.538,142.831,135.581,137.132,149.437,137.241,135.352,0.9916198356876883
7,9,4,166.174,171.875,172.587,164.508,164.681,164.699,164.49,164.407,164.514,171.332,164.407,0.8163747772296801
7,9,5,208.528,199.018,199.142,199.086,199.681,199.054,199.044,199.082,199.753,199.146,199.018,0.6743999437236833
7,9,6,186.019,178.523,184.182,182.632,175.655,175.927,175.623,176.393,176.906,175.845,175.623,0.764237759291209
7,9,7,201.328,201.32,201.968,201.841,201.426,209.725,215.359,203.17,201.337,201.304,201.304,0.6667414855144458
7,9,8,151.901,159.347,154.566,151.864,152.105,151.957,151.638,159.233,152.298,151.935,151.638,0.8851193500309948
7,9,9,169.799,169.441,169.462,176.608,168.907,169.737,169.283,168.984,177.491,170.696,168.907,0.7946250185013055
7,9,10,196.837,187.331,186.356,194.049,193.642,193.303,186.616,186.2,186.365,186.309,186.2,0.7208256068743287
7,9,11,203.554,203.964,203.232,210.671,203.312,203.898,211.022,203.261,203.424,203.427,203.232,0.6604163123917494
7,9,12,221.123,228.827,220.794,221.062,220.759,220.825,220.587,220.638,221.391,221.189,220.587,0.6084571076264695
7,9,13,237.828,239.15,251.561,237.78,238.23,245.011,244.569,260.488,248.406,248.638,237.78,0.5644618050298595
7,9,14,265.315,256.329,262.509,256.095,257.072,256.406,255.604,262.118,255.685,255.183,255.183,0.5259665730083901
7,9,15,272.363,272.591,272.121,272.356,278.796,272.071,272.417,272.541,272.586,279.902,272.071,0.4933187587063671
7,9,16,152.831,152.339,151.914,153.452,154.056,152.744,153.131,153.916,153.424,152.231,151.914,0.8835112497860632
7,10,4,183.091,182.895,182.504,182.928,182.774,183.061,190.154,182.911,189.472,182.774,182.504,0.7354234866085126
7,10,5,221.288,221.494,220.925,221.561,228.702,221.162,221.33,221.131,247.557,242.885,220.925,0.6075262102523481
7,10,6,205.26,205.193,201.181,196.859,195.419,195.553,202.743,195.178,195.088,195.426,195.088,0.6879855654883951
7,10,7,224.032,231.367,223.756,230.397,235.503,223.986,223.685,230.437,224.006,224.051,223.685,0.6000300780114894
7,10,8,168.84,168.813,168.684,169.877,168.434,169.504,168.901,168.901,168.376,168.424,168.376,0.7971309925405046
7,10,9,187.774,188.027,188.171,187.579,187.927,188.195,193.928,194.503,194.891,188.136,187.579,0.7155264075402897
7,10,10,215.654,207.122,214.513,207.127,207.469,207.486,214.245,213.74,214.399,220.647,207.122,0.6480129006093027
7,10,11,236.449,237.82,238.258,228.746,228.301,226.788,226.205,225.933,226.016,226.573,225.933,0.5940598673057942
7,10,12,245.391,245.521,245.727,246.165,245.272,245.763,245.62,245.854,245.324,245.183,245.183,0.5474185730658325
7,10,13,277.523,272.083,265.006,264.911,264.738,264.828,264.722,265.525,264.875,265.088,264.722,0.5070138787104964
7,10,14,295.207,284.102,290.313,283.749,283.79,291.525,283.615,283.583,284.488,283.486,283.486,0.47345451979991954
7,10,15,303.827,302.705,303.531,302.974,309.855,318.478,326.569,321.399,320.088,320.721,302.705,0.44339448638113016
7,10,16,176.905,171.156,170.834,171.555,174.718,176.044,173.474,171.889,172.33,173.893,170.834,0.7856616832714799
7,11,4,205.674,204.08,203.596,205.214,204.065,203.273,205.032,204.29,203.752,202.6,202.6,0.6624764461994077
7,11,5,253.547,246.33,246.011,246.977,247.899,244.924,247.643,243.66,243.753,250.302,243.66,0.5508402199786588
7,11,6,214.334,214.203,214.652,214.232,214.634,214.272,214.872,218.348,214.758,214.203,214.203,0.6265912615602955
7,11,7,246.389,258.215,246.58,246.224,245.784,258.35,260.694,259.607,259.986,258.682,245.784,0.5460800052078247
7,11,8,204.995,194.688,194.913,195.074,194.58,186.14,193.625,185.402,185.146,185.558,185.146,0.7249291262031046
7,11,9,215.196,206.536,217.511,206.323,206.148,206.234,206.125,207.587,206.268,206.792,206.125,0.6511472553062462
7,11,10,228.828,227.213,227.371,227.679,228.101,227.364,233.792,227.529,227.288,227.377,227.213,0.5907132426401658
7,11,11,259.502,248.874,249.787,249.449,248.535,248.46,255.398,248.426,248.481,248.812,248.426,0.5402724674550973
7,11,12,269.357,269.441,269.672,269.479,288.196,290.851,291.339,290.767,290.804,290.716,269.357,0.4982893631871457
7,11,13,313.585,319.297,325.473,313.612,310.575,290.687,296.926,290.769,290.972,290.898,290.687,0.46172593889647623
7,11,14,317.579,318.642,312.336,311.863,311.529,312.729,312.717,311.677,317.823,312.248,311.529,0.4308354214214407
7,11,15,332.89,342.348,332.669,332.765,332.759,333.437,333.585,333.072,332.585,339.711,332.585,0.4035591743464077
7,11,16,186.642,187.101,188.549,188.827,199.084,190.764,185.798,185.94,187.041,185.683,185.683,0.7228326125708869
7,12,4,229.031,220.72,220.919,220.527,222.58,220.769,231.178,230.807,220.118,222.318,220.118,0.6097535321963674
7,12,5,274.495,272.457,265.098,265.05,265.492,265.01,265.384,264.981,265.154,265.764,264.981,0.5065183088598805
7,12,6,243.324,233.698,233.805,244.004,233.375,233.577,239.996,235.624,233.606,233.898,233.375,0.5751161349758972
7,12,7,269.167,275.955,268.127,269.006,274.902,275.6,274.592,276.046,268.179,276.268,268.127,0.5005752050334357
7,12,8,207.568,224.739,217.686,218.124,217.79,217.689,217.694,215.918,205.543,203.969,203.969,0.6580300339757513
7,12,9,226.853,226.884,228.134,228.735,226.062,227.293,226.673,228.168,227.364,227.786,226.062,0.5937208730348311
7,12,10,252.647,250.701,249.556,251.52,251.129,250.703,251.79,251.092,250.885,251.136,249.556,0.5378260911378608
7,12,11,274.089,274.638,274.959,271.93,270.951,271.2,270.597,270.939,271.141,270.898,270.597,0.49600597198047286
7,12,12,293.604,293.756,294.175,294.102,312.78,303.936,297.766,305.009,293.753,294.028,293.604,0.45713862208961736
7,12,13,328.974,317.453,318.147,318.182,319.4,320.906,316.879,318.021,317.471,317.82,316.879,0.4235614477450383
7,12,14,341.764,340.026,340.292,341.263,343.3,340.484,341.153,340.588,344.588,340.835,340.026,0.3947278384594119
7,12,15,363.053,363.147,363.971,365.887,363.924,362.698,362.219,362.571,363.101,362.354,362.219,0.37054303611903294
7,12,16,211.231,202.212,202.602,203.115,204.528,227.99,218.69,218.547,218.541,218.55,202.212,0.6637475916365002
7,13,4,256.132,255.958,255.905,262.029,255.722,250.838,249.599,240.106,236.732,237.354,236.732,0.5669606474832299
7,13,5,294.807,286.745,294.175,286.87,286.914,287.046,286.722,287.292,294.727,293.044,286.722,0.4681110204309401
7,13,6,262.764,252.35,259.169,252.424,252.768,252.796,253.133,252.367,252.556,252.723,252.35,0.5318713215771745
7,13,7,292.496,290.236,290.17,289.874,290.163,289.878,290.477,289.928,298.925,309.341,289.874,0.4630209263335104
7,13,8,222.883,220.616,218.898,218.264,218.176,218.701,218.533,225.629,218.99,225.718,218.176,0.6151809914931065
7,13,9,243.596,243.581,250.269,243.667,251.71,243.639,243.315,243.683,243.504,250.386,243.315,0.5516212646158272
7,13,10,269.275,268.373,268.108,268.661,275.59,275.12,269.196,276.462,275.359,268.415,268.108,0.5006106792784997
7,13,11,303.574,292.936,293.41,293.779,293.999,293.048,294.588,293.972,293.652,293.054,292.936,0.4581810634404785
7,13,12,328.423,319.515,320.894,334.509,334.814,335.28,319.616,318.921,318.217,325.668,318.217,0.42178050826951424
7,13,13,350.697,342.6,343.7,342.96,343.072,349.981,343.939,343.865,342.759,342.85,342.6,0.391762194979568
7,13,14,368.064,367.991,375.261,375.224,368.952,369.148,367.759,368.225,367.585,368.391,367.585,0.3651338547546826
7,13,15,393.265,392.845,395.498,392.664,392.947,405.515,392.947,427.571,424.002,424.004,392.664,0.3418131736038954
7,13,16,236.649,237.319,238.504,237.25,232.7,219.294,219.148,219.423,223.084,220.962,219.148,0.6124524430978151
7,14,4,258.11,255.318,254.925,261.138,255.965,255.308,255.002,262.751,255.032,254.924,254.924,0.5265009493025372
7,14,5,311.864,308.68,310.151,308.814,308.486,308.973,309.187,308.762,310.623,308.857,308.486,0.43508531343399703
7,14,6,272.84,271.784,271.914,272.05,279.575,272.293,272.503,271.995,278.8,287.098,271.784,0.4938396962293587
7,14,7,314.795,316.539,317.376,315.412,312.713,312.31,312.369,312.285,319.248,313.6,312.285,0.42979242678963125
7,14,8,235.173,234.979,235.143,234.924,235.074,234.879,235.447,235.593,234.953,235.038,234.879,0.5714334955445144
7,14,9,262.503,261.891,263.715,262.283,261.899,262.1,262.214,261.676,261.788,262.143,261.676,0.5129156972744922
7,14,10,302.142,288.876,289.069,295.683,288.842,288.776,288.899,288.704,288.562,289.731,288.562,0.46512613580443724
7,14,11,324.733,315.527,325.457,322.99,324.275,314.98,322.205,315.103,315.231,315.172,314.98,0.4261150803225601
7,14,12,341.908,342.128,342.049,342.095,342.237,341.862,341.981,342.458,341.922,341.882,341.862,0.39260791781479076
7,14,13,369.036,368.845,368.786,369.051,377.012,375.993,375.49,376.104,376.33,368.757,368.757,0.36397336999704416
7,14,14,404.222,403.914,395.901,396.24,395.633,395.874,403.463,395.523,403.579,395.982,395.523,0.33934240992306386
7,14,15,431.839,422.71,422.454,430.62,422.309,423.339,422.381,422.795,422.459,422.58,422.309,0.3178187725101762
7,14,16,236.447,236.431,236.896,238.004,235.901,238.442,244.516,243.743,245.441,245.775,235.901,0.5689578594410367
7,15,4,273.08,273.026,280.651,272.711,272.786,272.693,273.65,272.755,272.85,280.643,272.693,0.49219352165255437
7,15,5,330.239,330.253,343.35,341.583,367.95,350.137,349.958,350.346,350.619,351.276,330.239,0.40642603690054785
7,15,6,308.219,295.1,292.742,294.718,294.044,295.608,295.179,294.84,294.478,295.644,292.742,0.45848469983808265
7,15,7,334.798,334.11,334.293,337.14,334.624,334.034,333.967,334.754,334.055,334.281,333.967,0.4018891926447823
7,15,8,253.845,252.594,252.273,258.905,252.238,251.754,251.492,251.69,251.933,259.692,251.492,0.5336858746997917
7,15,9,280.681,281.375,280.988,291.672,280.381,280.269,280.777,280.922,280.261,280.951,280.261,0.4789026229122139
7,15,10,318.399,309.128,309.069,309.088,309.037,309.319,308.791,315.946,308.942,309.371,308.791,0.43465556962476243
7,15,11,338.472,337.951,345.371,338.286,337.787,338.404,337.976,338.087,337.808,337.787,337.787,0.3973442672453351
7,15,12,376.181,366.504,367.445,366.728,366.439,366.744,366.277,367.071,374.817,366.804,366.277,0.3664377725055082
7,15,13,415.824,424.935,408.935,408.75,416.711,416.3,416.116,416.496,408.206,409.853,408.206,0.3287990083438264
7,15,14,446.553,438.135,437.463,426.641,425.413,426.409,426.85,426.797,428.593,432.336,425.413,0.31549982722671854
7,15,15,454.196,453.101,453.709,453.231,452.741,465.599,453.885,452.722,452.688,464.727,452.688,0.2964905807090093
7,15,16,252.758,252.809,262.452,257.639,252.881,252.975,256.448,254.662,255.077,253.123,252.758,0.5310127790218312
7,16,4,154.793,146.024,153.15,153.159,151.553,146.037,146.043,152.448,153.249,153.238,146.024,0.9191484139593493
7,16,5,189.643,176.826,176.623,176.541,176.684,176.587,184.581,184.01,183.426,184.374,176.541,0.7602637800850793
7,16,6,166.432,167.425,155.491,155.854,163.547,162.327,155.964,155.85,156.162,155.678,155.491,0.8631864738152046
