Tm,Tr,Tc,Kernel Time,GFLOPS
104,16,11,2.626,51.11109216
105,15,6,2.626,51.11109216
106,14,14,2.626,51.11109216
108,6,11,2.626,51.11109216
108,15,12,2.626,51.11109216
109,7,16,2.626,51.11109216
112,4,16,2.626,51.11109216
113,8,11,2.626,51.11109216
118,8,9,2.626,51.11109216
128,13,6,2.626,51.11109216
51,6,16,2.627,51.09163609
52,10,9,2.627,51.09163609
67,16,7,2.627,51.09163609
70,10,9,2.627,51.09163609
71,8,9,2.627,51.09163609
73,8,14,2.627,51.09163609
73,9,14,2.627,51.09163609
76,9,14,2.627,51.09163609
79,6,9,2.627,51.09163609
80,16,9,2.627,51.09163609
80,16,10,2.627,51.09163609
82,14,10,2.627,51.09163609
83,6,12,2.627,51.09163609
83,8,11,2.627,51.09163609
83,13,16,2.627,51.09163609
83,16,14,2.627,51.09163609
85,9,12,2.627,51.09163609
87,15,14,2.627,51.09163609
96,16,9,2.627,51.09163609
97,11,6,2.627,51.09163609
97,16,5,2.627,51.09163609
98,16,10,2.627,51.09163609
99,8,16,2.627,51.09163609
99,11,7,2.627,51.09163609
99,13,14,2.627,51.09163609
101,6,13,2.627,51.09163609
101,16,8,2.627,51.09163609
102,9,11,2.627,51.09163609
102,9,14,2.627,51.09163609
102,16,9,2.627,51.09163609
107,12,12,2.627,51.09163609
111,8,10,2.627,51.09163609
114,11,13,2.627,51.09163609
115,6,11,2.627,51.09163609
115,6,15,2.627,51.09163609
116,9,9,2.627,51.09163609
119,16,6,2.627,51.09163609
120,10,8,2.627,51.09163609
127,15,12,2.627,51.09163609
42,16,10,2.628,51.07219483
44,8,10,2.628,51.07219483
44,14,8,2.628,51.07219483
47,11,8,2.628,51.07219483
59,9,11,2.628,51.07219483
64,9,9,2.628,51.07219483
66,12,13,2.628,51.07219483
67,10,13,2.628,51.07219483
73,14,8,2.628,51.07219483
74,6,8,2.628,51.07219483
75,14,8,2.628,51.07219483
76,7,10,2.628,51.07219483
76,10,10,2.628,51.07219483
76,15,8,2.628,51.07219483
79,16,4,2.628,51.07219483
82,4,12,2.628,51.07219483
82,11,6,2.628,51.07219483
87,9,7,2.628,51.07219483
90,9,9,2.628,51.07219483
93,12,7,2.628,51.07219483
94,9,11,2.628,51.07219483
96,11,6,2.628,51.07219483
99,6,8,2.628,51.07219483
99,8,6,2.628,51.07219483
100,11,13,2.628,51.07219483
102,11,11,2.628,51.07219483
106,16,5,2.628,51.07219483
107,13,14,2.628,51.07219483
110,9,8,2.628,51.07219483
110,10,16,2.628,51.07219483
111,8,11,2.628,51.07219483
113,9,9,2.628,51.07219483
115,8,7,2.628,51.07219483
120,11,6,2.628,51.07219483
126,12,10,2.628,51.07219483
127,10,13,2.628,51.07219483
128,9,5,2.628,51.07219483
22,10,16,2.629,51.05276835
41,16,14,2.629,51.05276835
43,11,10,2.629,51.05276835
47,9,10,2.629,51.05276835
47,9,15,2.629,51.05276835
47,15,11,2.629,51.05276835
49,16,8,2.629,51.05276835
55,16,8,2.629,51.05276835
58,16,9,2.629,51.05276835
61,16,7,2.629,51.05276835
64,6,11,2.629,51.05276835
64,12,8,2.629,51.05276835
66,9,15,2.629,51.05276835
67,11,10,2.629,51.05276835
69,12,9,2.629,51.05276835
70,8,16,2.629,51.05276835
70,11,9,2.629,51.05276835
74,11,6,2.629,51.05276835
77,16,5,2.629,51.05276835
78,9,8,2.629,51.05276835
81,13,14,2.629,51.05276835
84,8,9,2.629,51.05276835
85,16,5,2.629,51.05276835
88,13,16,2.629,51.05276835
91,10,9,2.629,51.05276835
94,7,8,2.629,51.05276835
107,8,10,2.629,51.05276835
107,15,9,2.629,51.05276835
109,9,10,2.629,51.05276835
112,8,11,2.629,51.05276835
112,10,6,2.629,51.05276835
113,8,13,2.629,51.05276835
114,15,15,2.629,51.05276835
116,8,6,2.629,51.05276835
118,9,10,2.629,51.05276835
120,9,13,2.629,51.05276835
120,14,9,2.629,51.05276835
121,15,9,2.629,51.05276835
27,11,16,2.63,51.03335665
34,16,4,2.63,51.03335665
41,16,15,2.63,51.03335665
44,16,5,2.63,51.03335665
52,10,12,2.63,51.03335665
53,8,13,2.63,51.03335665
54,12,13,2.63,51.03335665
68,6,9,2.63,51.03335665
76,16,11,2.63,51.03335665
78,8,16,2.63,51.03335665
80,4,16,2.63,51.03335665
83,12,13,2.63,51.03335665
83,16,7,2.63,51.03335665
85,9,16,2.63,51.03335665
87,13,6,2.63,51.03335665
87,14,14,2.63,51.03335665
89,8,11,2.63,51.03335665
92,8,7,2.63,51.03335665
93,7,8,2.63,51.03335665
94,11,6,2.63,51.03335665
95,10,6,2.63,51.03335665
96,9,14,2.63,51.03335665
96,16,10,2.63,51.03335665
100,14,14,2.63,51.03335665
101,9,13,2.63,51.03335665
105,4,8,2.63,51.03335665
105,12,7,2.63,51.03335665
105,13,7,2.63,51.03335665
110,11,8,2.63,51.03335665
115,15,6,2.63,51.03335665
116,13,11,2.63,51.03335665
121,10,15,2.63,51.03335665
126,13,11,2.63,51.03335665
126,16,5,2.63,51.03335665
33,15,16,2.631,51.01395971
40,8,9,2.631,51.01395971
44,9,16,2.631,51.01395971
47,8,12,2.631,51.01395971
53,12,13,2.631,51.01395971
59,12,14,2.631,51.01395971
64,9,10,2.631,51.01395971
65,10,8,2.631,51.01395971
66,15,10,2.631,51.01395971
69,6,11,2.631,51.01395971
70,8,12,2.631,51.01395971
73,6,8,2.631,51.01395971
75,12,6,2.631,51.01395971
76,7,8,2.631,51.01395971
76,11,15,2.631,51.01395971
78,11,8,2.631,51.01395971
81,6,12,2.631,51.01395971
84,6,8,2.631,51.01395971
84,8,13,2.631,51.01395971
84,10,9,2.631,51.01395971
85,12,8,2.631,51.01395971
85,16,8,2.631,51.01395971
88,11,16,2.631,51.01395971
91,8,16,2.631,51.01395971
93,15,9,2.631,51.01395971
100,6,13,2.631,51.01395971
101,12,16,2.631,51.01395971
102,10,13,2.631,51.01395971
103,7,16,2.631,51.01395971
104,9,6,2.631,51.01395971
111,11,9,2.631,51.01395971
111,16,6,2.631,51.01395971
114,13,11,2.631,51.01395971
117,16,7,2.631,51.01395971
126,10,13,2.631,51.01395971
26,12,16,2.632,50.99457751
32,8,14,2.632,50.99457751
50,16,10,2.632,50.99457751
53,13,14,2.632,50.99457751
58,16,12,2.632,50.99457751
61,16,12,2.632,50.99457751
68,7,11,2.632,50.99457751
70,16,4,2.632,50.99457751
75,6,13,2.632,50.99457751
76,13,10,2.632,50.99457751
76,15,9,2.632,50.99457751
79,16,6,2.632,50.99457751
82,15,14,2.632,50.99457751
86,13,14,2.632,50.99457751
89,7,16,2.632,50.99457751
90,8,9,2.632,50.99457751
90,11,13,2.632,50.99457751
90,14,9,2.632,50.99457751
92,8,8,2.632,50.99457751
94,8,9,2.632,50.99457751
100,13,7,2.632,50.99457751
101,16,9,2.632,50.99457751
104,8,8,2.632,50.99457751
111,6,16,2.632,50.99457751
114,16,4,2.632,50.99457751
116,6,8,2.632,50.99457751
119,6,16,2.632,50.99457751
122,4,16,2.632,50.99457751
126,10,12,2.632,50.99457751
126,14,12,2.632,50.99457751
127,14,14,2.632,50.99457751
31,9,16,2.633,50.97521003
35,16,16,2.633,50.97521003
37,16,8,2.633,50.97521003
44,6,16,2.633,50.97521003
44,8,12,2.633,50.97521003
46,8,14,2.633,50.97521003
53,12,14,2.633,50.97521003
55,4,16,2.633,50.97521003
65,7,16,2.633,50.97521003
67,6,8,2.633,50.97521003
67,10,12,2.633,50.97521003
72,9,8,2.633,50.97521003
72,10,10,2.633,50.97521003
75,7,11,2.633,50.97521003
75,10,7,2.633,50.97521003
76,12,8,2.633,50.97521003
76,13,8,2.633,50.97521003
80,13,13,2.633,50.97521003
84,10,10,2.633,50.97521003
85,9,8,2.633,50.97521003
90,9,8,2.633,50.97521003
94,4,11,2.633,50.97521003
106,13,13,2.633,50.97521003
109,8,14,2.633,50.97521003
111,11,8,2.633,50.97521003
113,14,8,2.633,50.97521003
118,8,8,2.633,50.97521003
122,13,8,2.633,50.97521003
122,13,11,2.633,50.97521003
126,11,14,2.633,50.97521003
34,8,8,2.634,50.95585725
43,9,9,2.634,50.95585725
45,11,13,2.634,50.95585725
47,5,16,2.634,50.95585725
51,16,10,2.634,50.95585725
53,14,9,2.634,50.95585725
60,11,9,2.634,50.95585725
65,8,15,2.634,50.95585725
66,16,8,2.634,50.95585725
72,10,9,2.634,50.95585725
74,10,10,2.634,50.95585725
77,7,8,2.634,50.95585725
77,10,8,2.634,50.95585725
78,13,8,2.634,50.95585725
79,5,16,2.634,50.95585725
79,8,8,2.634,50.95585725
80,9,12,2.634,50.95585725
84,11,8,2.634,50.95585725
85,11,8,2.634,50.95585725
96,16,7,2.634,50.95585725
97,11,9,2.634,50.95585725
98,7,9,2.634,50.95585725
100,10,7,2.634,50.95585725
100,13,14,2.634,50.95585725
101,10,11,2.634,50.95585725
101,10,15,2.634,50.95585725
115,7,8,2.634,50.95585725
115,11,12,2.634,50.95585725
119,5,16,2.634,50.95585725
127,11,11,2.634,50.95585725
25,16,8,2.635,50.93651917
46,7,16,2.635,50.93651917
48,12,10,2.635,50.93651917
50,16,11,2.635,50.93651917
67,6,9,2.635,50.93651917
67,7,10,2.635,50.93651917
68,15,7,2.635,50.93651917
69,7,11,2.635,50.93651917
74,16,15,2.635,50.93651917
77,10,12,2.635,50.93651917
79,16,5,2.635,50.93651917
80,14,11,2.635,50.93651917
81,7,8,2.635,50.93651917
83,8,12,2.635,50.93651917
83,16,15,2.635,50.93651917
89,11,11,2.635,50.93651917
93,10,15,2.635,50.93651917
95,6,9,2.635,50.93651917
99,12,14,2.635,50.93651917
104,8,13,2.635,50.93651917
115,4,16,2.635,50.93651917
117,10,8,2.635,50.93651917
119,16,10,2.635,50.93651917
120,8,14,2.635,50.93651917
120,11,8,2.635,50.93651917
121,8,14,2.635,50.93651917
121,11,10,2.635,50.93651917
123,16,5,2.635,50.93651917
126,15,9,2.635,50.93651917
126,15,11,2.635,50.93651917
18,11,16,2.636,50.91719575
20,16,8,2.636,50.91719575
23,14,16,2.636,50.91719575
41,14,16,2.636,50.91719575
43,4,16,2.636,50.91719575
48,8,9,2.636,50.91719575
54,7,16,2.636,50.91719575
54,11,9,2.636,50.91719575
59,9,9,2.636,50.91719575
59,15,16,2.636,50.91719575
67,15,10,2.636,50.91719575
72,6,8,2.636,50.91719575
72,11,9,2.636,50.91719575
73,8,5,2.636,50.91719575
75,7,13,2.636,50.91719575
84,6,9,2.636,50.91719575
84,9,10,2.636,50.91719575
84,13,8,2.636,50.91719575
84,16,9,2.636,50.91719575
86,8,13,2.636,50.91719575
86,12,7,2.636,50.91719575
92,6,9,2.636,50.91719575
97,8,12,2.636,50.91719575
98,15,12,2.636,50.91719575
99,15,12,2.636,50.91719575
101,13,9,2.636,50.91719575
107,13,15,2.636,50.91719575
108,6,15,2.636,50.91719575
110,16,8,2.636,50.91719575
112,9,10,2.636,50.91719575
114,6,10,2.636,50.91719575
114,6,11,2.636,50.91719575
115,13,15,2.636,50.91719575
115,15,13,2.636,50.91719575
126,15,12,2.636,50.91719575
23,7,16,2.637,50.89788699
31,16,16,2.637,50.89788699
32,14,8,2.637,50.89788699
45,12,9,2.637,50.89788699
66,6,11,2.637,50.89788699
66,9,11,2.637,50.89788699
67,9,13,2.637,50.89788699
78,9,4,2.637,50.89788699
78,9,16,2.637,50.89788699
83,8,13,2.637,50.89788699
84,16,11,2.637,50.89788699
91,13,8,2.637,50.89788699
91,14,7,2.637,50.89788699
92,14,11,2.637,50.89788699
93,13,10,2.637,50.89788699
94,14,6,2.637,50.89788699
100,9,8,2.637,50.89788699
107,4,8,2.637,50.89788699
126,9,13,2.637,50.89788699
26,10,8,2.638,50.87859287
44,12,12,2.638,50.87859287
59,16,14,2.638,50.87859287
64,8,16,2.638,50.87859287
66,14,8,2.638,50.87859287
76,6,9,2.638,50.87859287
79,4,9,2.638,50.87859287
83,6,8,2.638,50.87859287
83,7,9,2.638,50.87859287
84,8,7,2.638,50.87859287
86,16,6,2.638,50.87859287
88,6,11,2.638,50.87859287
89,12,6,2.638,50.87859287
89,16,6,2.638,50.87859287
92,10,7,2.638,50.87859287
94,9,6,2.638,50.87859287
96,11,16,2.638,50.87859287
97,10,8,2.638,50.87859287
102,8,7,2.638,50.87859287
104,16,12,2.638,50.87859287
106,11,6,2.638,50.87859287
119,8,11,2.638,50.87859287
119,8,13,2.638,50.87859287
121,9,15,2.638,50.87859287
121,12,15,2.638,50.87859287
126,10,11,2.638,50.87859287
126,15,8,2.638,50.87859287
24,11,16,2.639,50.85931338
36,16,9,2.639,50.85931338
45,5,16,2.639,50.85931338
55,16,6,2.639,50.85931338
72,16,8,2.639,50.85931338
77,8,10,2.639,50.85931338
81,6,14,2.639,50.85931338
82,6,15,2.639,50.85931338
87,8,7,2.639,50.85931338
90,9,12,2.639,50.85931338
91,8,9,2.639,50.85931338
93,7,9,2.639,50.85931338
103,8,13,2.639,50.85931338
103,10,12,2.639,50.85931338
104,16,13,2.639,50.85931338
104,16,14,2.639,50.85931338
106,7,13,2.639,50.85931338
109,16,9,2.639,50.85931338
116,9,11,2.639,50.85931338
122,9,16,2.639,50.85931338
126,14,8,2.639,50.85931338
18,9,16,2.64,50.84004848
36,16,16,2.64,50.84004848
46,8,10,2.64,50.84004848
51,16,4,2.64,50.84004848
66,11,16,2.64,50.84004848
71,10,15,2.64,50.84004848
76,7,9,2.64,50.84004848
78,7,16,2.64,50.84004848
83,10,12,2.64,50.84004848
84,4,8,2.64,50.84004848
86,15,10,2.64,50.84004848
89,12,4,2.64,50.84004848
91,8,12,2.64,50.84004848
92,8,14,2.64,50.84004848
98,8,12,2.64,50.84004848
101,13,11,2.64,50.84004848
104,13,11,2.64,50.84004848
107,14,15,2.64,50.84004848
116,11,8,2.64,50.84004848
118,9,9,2.64,50.84004848
120,12,8,2.64,50.84004848
35,16,7,2.641,50.82079818
36,16,8,2.641,50.82079818
40,16,7,2.641,50.82079818
51,8,10,2.641,50.82079818
54,9,8,2.641,50.82079818
67,4,8,2.641,50.82079818
74,14,6,2.641,50.82079818
75,6,11,2.641,50.82079818
76,7,11,2.641,50.82079818
76,10,9,2.641,50.82079818
79,12,16,2.641,50.82079818
87,15,15,2.641,50.82079818
91,10,8,2.641,50.82079818
99,9,7,2.641,50.82079818
116,8,8,2.641,50.82079818
126,14,14,2.641,50.82079818
24,10,16,2.642,50.80156245
27,16,16,2.642,50.80156245
34,16,7,2.642,50.80156245
57,10,8,2.642,50.80156245
59,12,9,2.642,50.80156245
61,11,16,2.642,50.80156245
67,11,7,2.642,50.80156245
76,5,16,2.642,50.80156245
78,6,10,2.642,50.80156245
80,12,11,2.642,50.80156245
83,16,12,2.642,50.80156245
89,12,8,2.642,50.80156245
96,7,16,2.642,50.80156245
103,16,12,2.642,50.80156245
106,4,8,2.642,50.80156245
106,15,6,2.642,50.80156245
120,16,7,2.642,50.80156245
52,14,9,2.643,50.78234128
53,11,12,2.643,50.78234128
55,16,4,2.643,50.78234128
68,8,4,2.643,50.78234128
71,12,10,2.643,50.78234128
74,13,12,2.643,50.78234128
84,12,6,2.643,50.78234128
93,8,13,2.643,50.78234128
95,9,10,2.643,50.78234128
97,12,8,2.643,50.78234128
109,7,11,2.643,50.78234128
18,16,9,2.644,50.76313464
31,11,16,2.644,50.76313464
40,14,16,2.644,50.76313464
43,5,16,2.644,50.76313464
54,5,16,2.644,50.76313464
54,9,14,2.644,50.76313464
60,11,12,2.644,50.76313464
72,9,7,2.644,50.76313464
76,8,7,2.644,50.76313464
76,12,16,2.644,50.76313464
86,7,8,2.644,50.76313464
89,12,9,2.644,50.76313464
97,9,16,2.644,50.76313464
104,10,7,2.644,50.76313464
112,8,9,2.644,50.76313464
114,15,12,2.644,50.76313464
127,12,8,2.644,50.76313464
24,16,7,2.645,50.74394253
65,15,8,2.645,50.74394253
71,16,7,2.645,50.74394253
81,13,6,2.645,50.74394253
91,8,10,2.645,50.74394253
93,14,13,2.645,50.74394253
94,13,16,2.645,50.74394253
97,9,8,2.645,50.74394253
100,6,12,2.645,50.74394253
110,10,12,2.645,50.74394253
112,10,16,2.645,50.74394253
116,16,4,2.645,50.74394253
34,5,16,2.646,50.72476493
39,8,9,2.646,50.72476493
55,16,7,2.646,50.72476493
66,9,12,2.646,50.72476493
71,16,16,2.646,50.72476493
74,4,9,2.646,50.72476493
76,9,13,2.646,50.72476493
91,10,6,2.646,50.72476493
92,9,9,2.646,50.72476493
92,12,14,2.646,50.72476493
103,6,9,2.646,50.72476493
116,15,9,2.646,50.72476493
121,15,15,2.646,50.72476493
28,11,16,2.647,50.70560181
43,8,8,2.647,50.70560181
54,8,10,2.647,50.70560181
57,16,11,2.647,50.70560181
59,12,15,2.647,50.70560181
65,11,4,2.647,50.70560181
67,11,13,2.647,50.70560181
69,15,15,2.647,50.70560181
72,8,9,2.647,50.70560181
73,8,12,2.647,50.70560181
79,11,10,2.647,50.70560181
88,8,4,2.647,50.70560181
102,9,9,2.647,50.70560181
113,16,10,2.647,50.70560181
119,12,6,2.647,50.70560181
31,16,11,2.648,50.68645317
46,10,10,2.648,50.68645317
46,15,16,2.648,50.68645317
48,8,11,2.648,50.68645317
60,13,10,2.648,50.68645317
71,10,9,2.648,50.68645317
85,9,11,2.648,50.68645317
91,11,16,2.648,50.68645317
96,4,11,2.648,50.68645317
99,13,7,2.648,50.68645317
101,11,16,2.648,50.68645317
123,8,16,2.648,50.68645317
23,16,15,2.649,50.66731899
26,16,15,2.649,50.66731899
47,7,16,2.649,50.66731899
49,16,10,2.649,50.66731899
67,15,16,2.649,50.66731899
75,14,6,2.649,50.66731899
86,10,6,2.649,50.66731899
90,12,8,2.649,50.66731899
98,8,14,2.649,50.66731899
105,10,6,2.649,50.66731899
108,7,15,2.649,50.66731899
126,16,10,2.649,50.66731899
13,16,10,2.65,50.64819925
46,14,8,2.65,50.64819925
64,10,11,2.65,50.64819925
64,11,10,2.65,50.64819925
73,16,5,2.65,50.64819925
78,10,12,2.65,50.64819925
92,16,9,2.65,50.64819925
93,14,14,2.65,50.64819925
101,16,10,2.65,50.64819925
112,15,16,2.65,50.64819925
23,16,9,2.651,50.62909393
33,11,9,2.651,50.62909393
35,12,16,2.651,50.62909393
46,9,11,2.651,50.62909393
54,12,8,2.651,50.62909393
70,16,10,2.651,50.62909393
84,13,11,2.651,50.62909393
94,6,13,2.651,50.62909393
97,7,10,2.651,50.62909393
109,13,11,2.651,50.62909393
33,11,13,2.652,50.61000302
61,16,8,2.652,50.61000302
72,10,6,2.652,50.61000302
81,13,15,2.652,50.61000302
102,13,9,2.652,50.61000302
110,16,9,2.652,50.61000302
121,11,7,2.652,50.61000302
122,7,16,2.652,50.61000302
79,12,9,2.653,50.5909265
86,14,12,2.653,50.5909265
87,14,7,2.653,50.5909265
92,6,10,2.653,50.5909265
99,13,6,2.653,50.5909265
100,7,12,2.653,50.5909265
108,14,10,2.653,50.5909265
114,13,6,2.653,50.5909265
11,16,8,2.654,50.57186436
15,16,10,2.654,50.57186436
24,13,16,2.654,50.57186436
39,6,16,2.654,50.57186436
49,8,9,2.654,50.57186436
62,16,6,2.654,50.57186436
85,6,11,2.654,50.57186436
85,11,6,2.654,50.57186436
93,9,13,2.654,50.57186436
100,7,13,2.654,50.57186436
101,7,16,2.654,50.57186436
101,14,15,2.654,50.57186436
121,8,7,2.654,50.57186436
35,16,6,2.655,50.55281657
43,16,11,2.655,50.55281657
46,9,14,2.655,50.55281657
51,8,12,2.655,50.55281657
66,7,9,2.655,50.55281657
93,7,10,2.655,50.55281657
17,16,14,2.656,50.53378313
32,14,11,2.656,50.53378313
34,4,16,2.656,50.53378313
47,9,8,2.656,50.53378313
68,14,9,2.656,50.53378313
71,16,10,2.656,50.53378313
76,8,14,2.656,50.53378313
79,7,12,2.656,50.53378313
87,7,14,2.656,50.53378313
90,10,16,2.656,50.53378313
91,10,14,2.656,50.53378313
19,16,10,2.657,50.51476402
24,16,12,2.657,50.51476402
53,8,9,2.657,50.51476402
60,8,15,2.657,50.51476402
69,7,9,2.657,50.51476402
72,9,10,2.657,50.51476402
76,4,9,2.657,50.51476402
84,11,13,2.657,50.51476402
84,16,14,2.657,50.51476402
85,9,14,2.657,50.51476402
92,8,12,2.657,50.51476402
103,11,6,2.657,50.51476402
13,16,13,2.658,50.49575922
19,16,13,2.658,50.49575922
23,15,16,2.658,50.49575922
32,4,16,2.658,50.49575922
33,9,9,2.658,50.49575922
92,14,9,2.658,50.49575922
96,7,11,2.658,50.49575922
101,9,4,2.658,50.49575922
102,11,8,2.658,50.49575922
110,12,16,2.658,50.49575922
15,16,13,2.659,50.47676871
17,14,16,2.659,50.47676871
22,16,6,2.659,50.47676871
24,16,8,2.659,50.47676871
31,14,16,2.659,50.47676871
33,13,11,2.659,50.47676871
44,8,6,2.659,50.47676871
50,13,8,2.659,50.47676871
63,16,16,2.659,50.47676871
67,4,11,2.659,50.47676871
68,14,6,2.659,50.47676871
72,11,11,2.659,50.47676871
76,11,14,2.659,50.47676871
86,7,9,2.659,50.47676871
89,15,6,2.659,50.47676871
93,14,15,2.659,50.47676871
97,9,9,2.659,50.47676871
102,10,10,2.659,50.47676871
107,10,7,2.659,50.47676871
116,10,6,2.659,50.47676871
32,14,9,2.66,50.45779248
38,16,10,2.66,50.45779248
57,4,16,2.66,50.45779248
70,7,13,2.66,50.45779248
70,10,16,2.66,50.45779248
77,13,11,2.66,50.45779248
80,5,9,2.66,50.45779248
85,10,10,2.66,50.45779248
88,11,6,2.66,50.45779248
98,16,13,2.66,50.45779248
104,8,7,2.66,50.45779248
113,15,6,2.66,50.45779248
118,11,13,2.66,50.45779248
18,16,12,2.661,50.43883051
32,13,9,2.661,50.43883051
58,10,11,2.661,50.43883051
72,6,10,2.661,50.43883051
81,7,9,2.661,50.43883051
83,9,6,2.661,50.43883051
90,16,10,2.661,50.43883051
96,6,9,2.661,50.43883051
97,10,7,2.661,50.43883051
102,6,13,2.661,50.43883051
105,7,13,2.661,50.43883051
110,9,10,2.661,50.43883051
125,8,10,2.661,50.43883051
126,7,8,2.661,50.43883051
27,16,13,2.662,50.41988279
33,9,11,2.662,50.41988279
38,6,16,2.662,50.41988279
42,12,16,2.662,50.41988279
60,15,8,2.662,50.41988279
22,13,16,2.663,50.40094931
36,16,7,2.663,50.40094931
65,13,13,2.663,50.40094931
73,7,9,2.663,50.40094931
76,13,6,2.663,50.40094931
102,13,6,2.663,50.40094931
103,16,10,2.663,50.40094931
126,13,14,2.663,50.40094931
17,16,9,2.664,50.38203003
19,13,16,2.664,50.38203003
32,14,10,2.664,50.38203003
50,8,9,2.664,50.38203003
60,8,13,2.664,50.38203003
60,10,13,2.664,50.38203003
77,10,10,2.664,50.38203003
78,12,16,2.664,50.38203003
81,9,7,2.664,50.38203003
85,11,12,2.664,50.38203003
89,13,11,2.664,50.38203003
93,9,15,2.664,50.38203003
94,15,6,2.664,50.38203003
103,14,9,2.664,50.38203003
105,7,10,2.664,50.38203003
113,8,6,2.664,50.38203003
26,16,14,2.665,50.36312495
27,16,6,2.665,50.36312495
31,13,16,2.665,50.36312495
36,8,16,2.665,50.36312495
47,15,12,2.665,50.36312495
51,16,7,2.665,50.36312495
83,7,11,2.665,50.36312495
90,6,11,2.665,50.36312495
98,11,9,2.665,50.36312495
110,10,9,2.665,50.36312495
111,11,4,2.665,50.36312495
114,8,9,2.665,50.36312495
115,6,8,2.665,50.36312495
115,6,14,2.665,50.36312495
127,10,12,2.665,50.36312495
39,9,8,2.666,50.34423406
43,14,8,2.666,50.34423406
46,12,10,2.666,50.34423406
48,12,15,2.666,50.34423406
53,16,5,2.666,50.34423406
59,8,8,2.666,50.34423406
60,13,13,2.666,50.34423406
60,16,4,2.666,50.34423406
63,7,16,2.666,50.34423406
65,8,10,2.666,50.34423406
67,16,14,2.666,50.34423406
69,7,12,2.666,50.34423406
71,11,12,2.666,50.34423406
72,12,9,2.666,50.34423406
83,7,8,2.666,50.34423406
92,15,8,2.666,50.34423406
96,9,11,2.666,50.34423406
96,12,8,2.666,50.34423406
97,9,11,2.666,50.34423406
97,10,9,2.666,50.34423406
97,11,16,2.666,50.34423406
99,7,8,2.666,50.34423406
100,15,14,2.666,50.34423406
107,6,12,2.666,50.34423406
107,6,13,2.666,50.34423406
111,7,16,2.666,50.34423406
113,7,14,2.666,50.34423406
119,8,10,2.666,50.34423406
119,12,16,2.666,50.34423406
120,7,11,2.666,50.34423406
127,8,12,2.666,50.34423406
41,6,16,2.667,50.32535733
43,11,9,2.667,50.32535733
44,10,11,2.667,50.32535733
